B05W  -19.6550  -174.5963  108.0761  0.252420  0.157505  1.737589  11.66
B07W  -19.6550  -174.5963  108.0761  0.332513  0.218185  2.333587  13.72
C01W  -19.6550  -174.5963  108.0761  0.149951  0.095973  1.045884  6.90
C05W  -19.6550  -174.5963  108.0761  0.385699  0.226290  2.339718  13.95
C07W  -19.6550  -174.5963  108.0761  0.392668  0.244882  2.506635  15.07
C08W  -19.6550  -174.5963  108.0761  0.391447  0.180708  1.753446  14.41
C10W  -19.6550  -174.5963  108.0761  0.573299  0.176910  1.352217  18.46
N01W  -19.6550  -174.5963  108.0761  0.309073  0.206170  2.262486  14.36
A01  -20.8596  -177.5037  530.2778  0.314003  0.285403  2.273561  4.64
A02W  -20.8596  -177.5037  530.2778  0.379519  0.311779  2.320848  5.70
A05  -20.8596  -177.5037  530.2778  0.576762  0.290704  1.942630  8.85
A07  -20.8596  -177.5037  530.2778  0.544108  0.185767  1.234731  8.47
A08W  -20.8596  -177.5037  530.2778  0.498817  0.124046  0.969053  7.79
A10W  -20.8596  -177.5037  530.2778  0.471881  0.153941  1.184191  7.42
A11  -20.8596  -177.5037  530.2778  0.510142  0.155995  1.207073  8.06
B02  -20.8596  -177.5037  530.2778  0.492396  0.156005  1.273185  7.05
C09W  -20.8596  -177.5037  530.2778  0.536939  0.261894  1.722254  8.26
C10W  -20.8596  -177.5037  530.2778  0.606942  0.183878  1.222174  9.37
S01W  -20.8596  -177.5037  530.2778  0.388955  0.293633  2.002987  5.81
A02W  -20.8855  -177.4640  459.8030  0.348433  0.197170  2.236648  5.82
A03  -20.8855  -177.4640  459.8030  0.476500  0.273123  2.815424  8.03
A05  -20.8855  -177.4640  459.8030  0.607414  0.228950  1.800988  10.43
A06W  -20.8855  -177.4640  459.8030  0.570862  0.236669  2.200874  9.92
A08W  -20.8855  -177.4640  459.8030  0.508564  0.272018  2.592830  8.94
A09  -20.8855  -177.4640  459.8030  0.557011  0.258415  2.360534  9.87
A10W  -20.8855  -177.4640  459.8030  0.517012  0.303053  2.905511  9.18
A11  -20.8855  -177.4640  459.8030  0.555813  0.202371  1.681514  9.93
B02  -20.8855  -177.4640  459.8030  0.494115  0.197976  1.864698  7.74
B04W  -20.8855  -177.4640  459.8030  0.526263  0.199173  1.785628  8.51
B05W  -20.8855  -177.4640  459.8030  0.468562  0.223588  2.173444  7.65
B06  -20.8855  -177.4640  459.8030  0.481134  0.223706  2.083382  7.91
B07W  -20.8855  -177.4640  459.8030  0.519176  0.228020  1.990966  8.61
