N01W  -20.4025  -175.3087  191.8792  0.507745  0.223748  2.453748  16.06
PNGI  -20.4025  -175.3087  191.8792  0.179887  0.108461  1.393622  6.10
S01W  -20.4025  -175.3087  191.8792  0.376948  0.213693  2.783057  10.88
A02W  -21.0909  -176.1149  185.1701  0.477111  0.214053  1.967158  18.88
A07  -21.0909  -176.1149  185.1701  0.570035  0.132227  1.187649  21.94
A10W  -21.0909  -176.1149  185.1701  0.526414  0.129758  1.147418  20.32
A11  -21.0909  -176.1149  185.1701  0.553535  0.273427  2.249809  20.52
B02  -21.0909  -176.1149  185.1701  0.411549  0.250875  2.173259  12.94
B04W  -21.0909  -176.1149  185.1701  0.428517  0.234722  2.162882  13.92
B05W  -21.0909  -176.1149  185.1701  0.457674  0.213856  1.876224  14.92
B06  -21.0909  -176.1149  185.1701  0.465060  0.237720  2.000270  15.10
B12  -21.0909  -176.1149  185.1701  0.523023  0.174164  1.385517  15.33
C01W  -21.0909  -176.1149  185.1701  0.320601  0.253335  2.465797  11.17
C03W  -21.0909  -176.1149  185.1701  0.458065  0.274924  2.586804  18.31
C13  -21.0909  -176.1149  185.1701  0.535354  0.171280  1.428968  20.53
FONI  -21.0909  -176.1149  185.1701  0.164081  0.107451  1.076233  4.96
PNGI  -21.0909  -176.1149  185.1701  0.227744  0.145628  1.517910  6.06
S01W  -21.0909  -176.1149  185.1701  0.442827  0.205929  1.918312  16.28
A01  -20.4003  -175.5445  168.4243  0.350362  0.176360  1.967749  12.52
A03  -20.4003  -175.5445  168.4243  0.450839  0.205684  2.338058  16.59
A06W  -20.4003  -175.5445  168.4243  0.441560  0.182247  2.200690  15.95
A11  -20.4003  -175.5445  168.4243  0.561253  0.145320  1.473368  17.85
B02  -20.4003  -175.5445  168.4243  0.361956  0.228071  2.774238  15.20
B03  -20.4003  -175.5445  168.4243  0.383554  0.289514  3.316340  16.35
B04W  -20.4003  -175.5445  168.4243  0.398464  0.201250  2.500936  16.94
B05W  -20.4003  -175.5445  168.4243  0.368080  0.198917  2.377262  15.51
B06  -20.4003  -175.5445  168.4243  0.380921  0.226732  2.627872  15.73
B08  -20.4003  -175.5445  168.4243  0.496921  0.274119  2.345397  19.80
B09W  -20.4003  -175.5445  168.4243  0.405806  0.200860  1.585976  15.54
B10  -20.4003  -175.5445  168.4243  0.381479  0.255069  2.421315  13.94
C03W  -20.4003  -175.5445  168.4243  0.397958  0.226675  2.770763  16.78
C05W  -20.4003  -175.5445  168.4243  0.431771  0.231188  2.597310  18.72
C06  -20.4003  -175.5445  168.4243  0.440023  0.225371  2.301778  17.96
C07W  -20.4003  -175.5445  168.4243  0.470955  0.287000  2.858564  19.69
C08W  -20.4003  -175.5445  168.4243  0.435126  0.293755  2.938168  18.54
C09W  -20.4003  -175.5445  168.4243  0.466495  0.250088  2.564224  19.78
C10W  -20.4003  -175.5445  168.4243  0.526006  0.260865  2.704070  21.57
C13  -20.4003  -175.5445  168.4243  0.469430  0.232651  2.352904  18.93
C16W  -20.4003  -175.5445  168.4243  0.491147  0.161922  1.627753  17.31
N01W  -20.4003  -175.5445  168.4243  0.475641  0.218094  2.205024  16.08
A01  -19.6550  -174.5963  108.0761  0.191240  0.119899  1.327416  5.54
B02  -19.6550  -174.5963  108.0761  0.266020  0.167829  1.835314  15.04
B04W  -19.6550  -174.5963  108.0761  0.197841  0.140642  1.522165  9.82
B05W  -19.6550  -174.5963  108.0761  0.245887  0.154570  1.705203  11.36
B07W  -19.6550  -174.5963  108.0761  0.330965  0.223281  2.388085  13.66
C01W  -19.6550  -174.5963  108.0761  0.146376  0.089265  0.972780  6.73
C05W  -19.6550  -174.5963  108.0761  0.382243  0.229098  2.368755  13.82
C07W  -19.6550  -174.5963  108.0761  0.387932  0.247378  2.532184  14.88
C08W  -19.6550  -174.5963  108.0761  0.392301  0.188585  1.829885  14.45
C10W  -19.6550  -174.5963  108.0761  0.567359  0.180280  1.377974  18.27
N01W  -19.6550  -174.5963  108.0761  0.308588  0.212044  2.326947  14.33
A01  -20.8596  -177.5037  530.2778  0.294031  0.265866  2.117928  4.34
A02W  -20.8596  -177.5037  530.2778  0.358807  0.284536  2.118056  5.39
A05  -20.8596  -177.5037  530.2778  0.543316  0.270215  1.805713  8.34
A07  -20.8596  -177.5037  530.2778  0.510420  0.172398  1.145871  7.95
A08W  -20.8596  -177.5037  530.2778  0.463277  0.117128  0.915007  7.24
